Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-27 03:45:00+00:00,60981.046875,60984.17578125,60981.046875,60983.80078125,60983.80078125,0
2024-06-27 03:50:00+00:00,60987.73828125,61002.453125,60987.73828125,61002.453125,61002.453125,12625920
2024-06-27 03:55:00+00:00,61002.66015625,61002.66015625,60980.57421875,60984.3828125,60984.3828125,14327808
2024-06-27 04:00:00+00:00,60990.87890625,60998.44921875,60990.87890625,60998.44921875,60998.44921875,0
2024-06-27 04:05:00+00:00,61002.69140625,61032.37109375,60992.82421875,60992.82421875,60992.82421875,700416
2024-06-27 04:10:00+00:00,61029.19921875,61029.19921875,61009.484375,61025.546875,61025.546875,0
2024-06-27 04:15:00+00:00,61057.0703125,61062.13671875,61057.0703125,61060.74609375,61060.74609375,0
2024-06-27 04:20:00+00:00,61110.26171875,61124.6953125,61110.26171875,61110.9765625,61110.9765625,32344064
2024-06-27 04:25:00+00:00,61116.55859375,61118.30078125,61113.06640625,61113.06640625,61113.06640625,1689600
2024-06-27 04:30:00+00:00,61103.48828125,61115.6640625,61103.48828125,61115.6640625,61115.6640625,13236224
2024-06-27 04:35:00+00:00,61102.30078125,61102.30078125,61097.34765625,61097.34765625,61097.34765625,4831232
2024-06-27 04:40:00+00:00,61109.51953125,61121.4765625,61101.0234375,61114.98828125,61114.98828125,0
2024-06-27 04:45:00+00:00,61111.54296875,61129.00390625,61096.0078125,61096.0078125,61096.0078125,0
2024-06-27 04:50:00+00:00,61083.6015625,61083.6015625,61067.453125,61067.453125,61067.453125,0
2024-06-27 04:55:00+00:00,61071.140625,61072.95703125,61067.27734375,61072.95703125,61072.95703125,4405248
2024-06-27 05:00:00+00:00,61060.52734375,61077.88671875,61060.52734375,61067.54296875,61067.54296875,0
2024-06-27 05:05:00+00:00,61062.69921875,61062.69921875,61038.63671875,61045.3359375,61045.3359375,0
2024-06-27 05:10:00+00:00,61035.65234375,61035.65234375,60957.00390625,60957.00390625,60957.00390625,0
2024-06-27 05:15:00+00:00,60970.859375,60977.54296875,60961.92578125,60961.92578125,60961.92578125,0
2024-06-27 05:20:00+00:00,60920.39453125,60931.25390625,60920.39453125,60923.0625,60923.0625,0
2024-06-27 05:25:00+00:00,60898.79296875,60898.79296875,60881.30859375,60894.484375,60894.484375,0
2024-06-27 05:30:00+00:00,60897.3828125,60908.14453125,60879.06640625,60908.14453125,60908.14453125,0
2024-06-27 05:35:00+00:00,60913.8984375,60915.375,60899.1484375,60899.1484375,60899.1484375,1548288
2024-06-27 05:40:00+00:00,60887.75390625,60921.984375,60873.51953125,60921.984375,60921.984375,7972864
2024-06-27 05:45:00+00:00,60935.6640625,60935.6640625,60925.21484375,60925.21484375,60925.21484375,9291776
2024-06-27 05:50:00+00:00,60901.34375,60901.34375,60852.52734375,60852.52734375,60852.52734375,0
2024-06-27 05:55:00+00:00,60816.68359375,60816.68359375,60783.53515625,60783.53515625,60783.53515625,0
2024-06-27 06:00:00+00:00,60770.4921875,60770.4921875,60745.39453125,60745.39453125,60745.39453125,0
2024-06-27 06:05:00+00:00,60726.70703125,60795.84375,60726.70703125,60795.84375,60795.84375,47454208
2024-06-27 06:10:00+00:00,60779.47265625,60788.3671875,60767.08203125,60767.08203125,60767.08203125,31754240
2024-06-27 06:15:00+00:00,60758.0703125,60758.0703125,60648.09765625,60648.09765625,60648.09765625,10065920
2024-06-27 06:20:00+00:00,60631.9453125,60643.640625,60623.70703125,60643.640625,60643.640625,32759808
2024-06-27 06:25:00+00:00,60662.8203125,60712.59375,60660.0078125,60712.59375,60712.59375,37267456
2024-06-27 06:30:00+00:00,60731.8203125,60763.5859375,60731.8203125,60753.828125,60753.828125,30664704
2024-06-27 06:35:00+00:00,60732.22265625,60732.22265625,60646.42578125,60655.4609375,60655.4609375,28989440
2024-06-27 06:40:00+00:00,60635.30078125,60656.7734375,60635.30078125,60656.7734375,60656.7734375,6041600
2024-06-27 06:45:00+00:00,60665.70703125,60665.70703125,60585.33203125,60585.33203125,60585.33203125,18360320
2024-06-27 06:50:00+00:00,60619.578125,60646.41796875,60619.578125,60646.41796875,60646.41796875,46915584
2024-06-27 06:55:00+00:00,60638.87109375,60716.58203125,60638.87109375,60716.58203125,60716.58203125,23547904
2024-06-27 07:00:00+00:00,60689.0390625,60709.25,60689.0390625,60707.7734375,60707.7734375,0
2024-06-27 07:05:00+00:00,60705.03125,60705.03125,60671.69140625,60671.69140625,60671.69140625,0
2024-06-27 07:10:00+00:00,60673.3671875,60692.75,60673.3671875,60682.5078125,60682.5078125,6928384
2024-06-27 07:15:00+00:00,60680.55859375,60782.55859375,60680.55859375,60771.2734375,60771.2734375,8132608
2024-06-27 07:20:00+00:00,60703.15234375,60703.15234375,60693.79296875,60693.79296875,60693.79296875,3424256
2024-06-27 07:25:00+00:00,60714.546875,60729.6484375,60714.546875,60729.6484375,60729.6484375,0
2024-06-27 07:30:00+00:00,60749.60546875,60815.26171875,60749.60546875,60813.5,60813.5,2269184
2024-06-27 07:35:00+00:00,60781.6328125,60783.48828125,60766.60546875,60766.60546875,60766.60546875,15140864
2024-06-27 07:40:00+00:00,60723.03125,60737.8125,60723.03125,60737.8125,60737.8125,0
2024-06-27 07:45:00+00:00,60781.14453125,60781.14453125,60735.95703125,60735.95703125,60735.95703125,0
2024-06-27 07:50:00+00:00,60712.19921875,60747.01171875,60694.2734375,60747.01171875,60747.01171875,0
2024-06-27 07:55:00+00:00,60748.1953125,60796.359375,60748.1953125,60756.3359375,60756.3359375,0
2024-06-27 08:00:00+00:00,60748.609375,60779.5546875,60748.609375,60779.5546875,60779.5546875,0
2024-06-27 08:05:00+00:00,60782.87109375,60783.98046875,60764.140625,60765.82421875,60765.82421875,5048320
2024-06-27 08:10:00+00:00,60761.859375,60774.171875,60738.79296875,60774.171875,60774.171875,0
2024-06-27 08:15:00+00:00,60774.765625,60774.765625,60767.16015625,60767.16015625,60767.16015625,0
2024-06-27 08:20:00+00:00,60777.015625,60777.015625,60731.41015625,60731.41015625,60731.41015625,0
2024-06-27 08:25:00+00:00,60741.5703125,60744.98046875,60728.12109375,60744.98046875,60744.98046875,0
2024-06-27 08:30:00+00:00,60739.48828125,60739.48828125,60710.25390625,60710.25390625,60710.25390625,0
2024-06-27 08:35:00+00:00,60707.76953125,60707.76953125,60707.125,60707.125,60707.125,0
2024-06-27 08:40:00+00:00,60711.80078125,60722.265625,60705.046875,60716.59765625,60716.59765625,0
2024-06-27 08:45:00+00:00,60718.1796875,60718.1796875,60716.921875,60716.921875,60716.921875,1605632
2024-06-27 08:50:00+00:00,60710.2578125,60710.2578125,60694.453125,60710.1796875,60710.1796875,0
2024-06-27 08:55:00+00:00,60724.04296875,60768.64453125,60724.04296875,60760.453125,60760.453125,3780608
2024-06-27 09:00:00+00:00,60796.49609375,60796.49609375,60763.8671875,60776.34375,60776.34375,0
2024-06-27 09:05:00+00:00,60781.5625,60781.5625,60761.84765625,60774.84375,60774.84375,0
2024-06-27 09:10:00+00:00,60865.54296875,60865.640625,60857.90234375,60865.640625,60865.640625,4061184
2024-06-27 09:15:00+00:00,60838.04296875,60868.01171875,60838.04296875,60868.01171875,60868.01171875,0
2024-06-27 09:20:00+00:00,60876.37890625,60902.21484375,60876.37890625,60895.22265625,60895.22265625,0
2024-06-27 09:25:00+00:00,60941.67578125,60942.90234375,60933.80859375,60942.90234375,60942.90234375,65159168
2024-06-27 09:30:00+00:00,60947.90625,60951.76953125,60945.4375,60945.4375,60945.4375,7743488
2024-06-27 09:35:00+00:00,60945.2421875,61002.65625,60945.2421875,61002.65625,61002.65625,33939456
2024-06-27 09:40:00+00:00,60992.16796875,60998.90625,60992.16796875,60998.90625,60998.90625,8048640
2024-06-27 09:45:00+00:00,61019.5078125,61049.44921875,61019.5078125,61049.44921875,61049.44921875,10620928
2024-06-27 09:50:00+00:00,61061.4765625,61133.91796875,61061.4765625,61133.91796875,61133.91796875,37294080
2024-06-27 09:55:00+00:00,61218.90234375,61249.08203125,61218.90234375,61249.08203125,61249.08203125,101052416
2024-06-27 10:00:00+00:00,61221.7578125,61239.890625,61221.7578125,61226.81640625,61226.81640625,0
2024-06-27 10:05:00+00:00,61210.59765625,61210.59765625,61154.3515625,61154.3515625,61154.3515625,13830144
2024-06-27 10:10:00+00:00,61142.64453125,61144.55859375,61114.3828125,61114.3828125,61114.3828125,2095104
2024-06-27 10:15:00+00:00,61136.52734375,61151.7109375,61129.1484375,61129.1484375,61129.1484375,8853504
2024-06-27 10:20:00+00:00,61118.91796875,61182.7109375,61118.91796875,61163.40234375,61163.40234375,0
2024-06-27 10:25:00+00:00,61131.51171875,61188.78515625,61131.51171875,61188.78515625,61188.78515625,0
2024-06-27 10:30:00+00:00,61211.78125,61333.69140625,61211.78125,61327.91796875,61327.91796875,0
2024-06-27 10:35:00+00:00,61267.01953125,61267.01953125,61210.87109375,61210.87109375,61210.87109375,37961728
2024-06-27 10:40:00+00:00,61163.10546875,61175.4453125,61160.2734375,61166.2421875,61166.2421875,24266752
2024-06-27 10:45:00+00:00,61167.09765625,61167.09765625,61112.86328125,61112.86328125,61112.86328125,2357248
2024-06-27 10:50:00+00:00,61116.5625,61116.5625,61088.703125,61088.703125,61088.703125,0
2024-06-27 10:55:00+00:00,61084.84375,61100.171875,61067.46875,61067.46875,61067.46875,27285504
2024-06-27 11:00:00+00:00,61083.96484375,61083.96484375,61068.0625,61073.1796875,61073.1796875,0
2024-06-27 11:05:00+00:00,61105.4765625,61105.4765625,61071.70703125,61080.890625,61080.890625,0
2024-06-27 11:10:00+00:00,61124.16015625,61125.38671875,61100.5625,61100.5625,61100.5625,698368
2024-06-27 11:15:00+00:00,61151.390625,61169.23828125,61143.97265625,61169.23828125,61169.23828125,0
2024-06-27 11:20:00+00:00,61170.0390625,61170.0390625,61072.28125,61072.28125,61072.28125,0
2024-06-27 11:25:00+00:00,61084.5,61090.890625,61060.34375,61090.890625,61090.890625,0
2024-06-27 11:30:00+00:00,61076.3203125,61155.7734375,61076.3203125,61155.7734375,61155.7734375,0
2024-06-27 11:35:00+00:00,61162.1796875,61194.671875,61162.1796875,61194.671875,61194.671875,9240576
2024-06-27 11:40:00+00:00,61187.1640625,61187.1640625,61153.5546875,61169.453125,61169.453125,4722688
2024-06-27 11:45:00+00:00,61182.3671875,61214.00390625,61168.03125,61214.00390625,61214.00390625,0
2024-06-27 11:50:00+00:00,61229.6171875,61229.6171875,61172.2421875,61172.2421875,61172.2421875,14262272
2024-06-27 11:55:00+00:00,61183.25,61183.25,61153.7265625,61153.7265625,61153.7265625,12038144
2024-06-27 12:00:00+00:00,61161.1640625,61222.72265625,61161.1640625,61195.51171875,61195.51171875,0
2024-06-27 12:05:00+00:00,61189.109375,61275.37890625,61189.109375,61275.37890625,61275.37890625,11913216
2024-06-27 12:10:00+00:00,61349.55078125,61411.09765625,61341.21484375,61341.21484375,61341.21484375,181852160
2024-06-27 12:15:00+00:00,61325.4296875,61325.4296875,61264.69140625,61264.69140625,61264.69140625,36128768
2024-06-27 12:20:00+00:00,61321.17578125,61347.10546875,61321.17578125,61347.10546875,61347.10546875,23105536
2024-06-27 12:25:00+00:00,61343.23828125,61347.3046875,61315.5,61347.3046875,61347.3046875,24379392
2024-06-27 12:30:00+00:00,61415.96875,61415.96875,61193.38671875,61193.38671875,61193.38671875,120633344
2024-06-27 12:35:00+00:00,61189.67578125,61189.67578125,61145.7109375,61145.7109375,61145.7109375,137404416
2024-06-27 12:40:00+00:00,61163.57421875,61216.51953125,61163.57421875,61177.0859375,61177.0859375,25712640
2024-06-27 12:45:00+00:00,61139.6171875,61139.6171875,61097.0234375,61097.0234375,61097.0234375,15949824
2024-06-27 12:50:00+00:00,61150.9921875,61205.65625,61150.9921875,61205.65625,61205.65625,41887744
2024-06-27 12:55:00+00:00,61208.87890625,61268.04296875,61208.87890625,61265.69921875,61265.69921875,0
2024-06-27 13:00:00+00:00,61271.2890625,61385.06640625,61271.2890625,61385.06640625,61385.06640625,0
2024-06-27 13:05:00+00:00,61471.69921875,61586.80859375,61471.69921875,61586.80859375,61586.80859375,99170304
2024-06-27 13:10:00+00:00,61630.45703125,61635.09375,61543.53515625,61543.53515625,61543.53515625,201279488
2024-06-27 13:15:00+00:00,61549.078125,61669.45703125,61549.078125,61669.45703125,61669.45703125,87461888
2024-06-27 13:20:00+00:00,61646.234375,61749.359375,61646.234375,61749.359375,61749.359375,89079808
2024-06-27 13:25:00+00:00,61726.203125,61726.203125,61544.96484375,61544.96484375,61544.96484375,113989632
2024-06-27 13:30:00+00:00,61563.359375,61762.27734375,61563.359375,61720.57421875,61720.57421875,66181120
2024-06-27 13:35:00+00:00,61718.6328125,61755.90234375,61718.6328125,61755.90234375,61755.90234375,85405696
2024-06-27 13:40:00+00:00,61731.0625,61744.09765625,61632.0703125,61632.0703125,61632.0703125,17022976
2024-06-27 13:45:00+00:00,61723.2265625,61723.2265625,61695.04296875,61722.21484375,61722.21484375,17780736
2024-06-27 13:50:00+00:00,61687.12109375,61687.12109375,61608.98046875,61608.98046875,61608.98046875,0
2024-06-27 13:55:00+00:00,61725.23046875,61844.52734375,61725.23046875,61844.52734375,61844.52734375,47831040
2024-06-27 14:00:00+00:00,62029.20703125,62139.40234375,62029.20703125,62125.91015625,62125.91015625,39716864
2024-06-27 14:05:00+00:00,62142.03515625,62214.1796875,62127.984375,62214.1796875,62214.1796875,192655360
2024-06-27 14:10:00+00:00,62222.75390625,62267.44140625,62222.75390625,62238.59765625,62238.59765625,130760704
2024-06-27 14:15:00+00:00,62265.6796875,62286.09375,62248.75,62286.09375,62286.09375,44507136
2024-06-27 14:20:00+00:00,62211.98046875,62235.5390625,62211.98046875,62235.5390625,62235.5390625,3235840
2024-06-27 14:25:00+00:00,62219.2421875,62235.71875,62219.2421875,62221.30078125,62221.30078125,27809792
2024-06-27 14:30:00+00:00,62200.046875,62200.046875,62049.2578125,62049.2578125,62049.2578125,38932480
2024-06-27 14:35:00+00:00,62028.06640625,62028.06640625,61952.73046875,61999.5625,61999.5625,42205184
2024-06-27 14:40:00+00:00,62022.76953125,62022.76953125,61960.73828125,61985.74609375,61985.74609375,13963264
2024-06-27 14:45:00+00:00,61974.42578125,61974.42578125,61914.1953125,61914.1953125,61914.1953125,31336448
2024-06-27 14:50:00+00:00,61850.26953125,61850.26953125,61750.99609375,61750.99609375,61750.99609375,5414912
2024-06-27 14:55:00+00:00,61703.6484375,61751.6953125,61670.81640625,61680.80859375,61680.80859375,61958144
2024-06-27 15:00:00+00:00,61662.19921875,61675.0703125,61626.1015625,61675.0703125,61675.0703125,0
2024-06-27 15:05:00+00:00,61741.65625,61741.65625,61696.2734375,61696.2734375,61696.2734375,54843392
2024-06-27 15:10:00+00:00,61705.765625,61735.18359375,61686.921875,61721.3203125,61721.3203125,0
2024-06-27 15:15:00+00:00,61758.56640625,61785.5859375,61758.56640625,61770.515625,61770.515625,0
2024-06-27 15:20:00+00:00,61731.12890625,61731.12890625,61640.046875,61640.046875,61640.046875,0
2024-06-27 15:25:00+00:00,61639.0703125,61696.23828125,61611.328125,61611.328125,61611.328125,12918784
2024-06-27 15:30:00+00:00,61569.18359375,61569.18359375,61536.70703125,61555.69140625,61555.69140625,0
2024-06-27 15:35:00+00:00,61526.00390625,61551.421875,61508.22265625,61551.421875,61551.421875,41996288
2024-06-27 15:40:00+00:00,61621.0546875,61621.0546875,61551.859375,61551.859375,61551.859375,0
2024-06-27 15:45:00+00:00,61539.3203125,61607.234375,61539.3203125,61607.234375,61607.234375,0
2024-06-27 15:50:00+00:00,61597.3125,61597.3125,61562.328125,61562.546875,61562.546875,47026176
2024-06-27 15:55:00+00:00,61517.03515625,61536.6875,61517.03515625,61536.6875,61536.6875,0
2024-06-27 16:00:00+00:00,61516.84375,61577.8515625,61516.84375,61566.99609375,61566.99609375,0
2024-06-27 16:05:00+00:00,61588.43359375,61603.12109375,61570.55859375,61603.12109375,61603.12109375,41635840
2024-06-27 16:10:00+00:00,61643.23046875,61691.65234375,61643.23046875,61691.65234375,61691.65234375,15595520
2024-06-27 16:15:00+00:00,61694.37890625,61727.04296875,61680.01953125,61680.01953125,61680.01953125,7847936
2024-06-27 16:20:00+00:00,61644.32421875,61648.92578125,61585.23046875,61585.23046875,61585.23046875,0
2024-06-27 16:25:00+00:00,61612.26953125,61612.26953125,61536.40625,61542.08203125,61542.08203125,11286528
2024-06-27 16:30:00+00:00,61562.609375,61562.609375,61486.29296875,61486.29296875,61486.29296875,0
2024-06-27 16:35:00+00:00,61521.71484375,61622.96484375,61521.71484375,61619.64453125,61619.64453125,40034304
2024-06-27 16:40:00+00:00,61679.5625,61695.9921875,61658.05859375,61685.63671875,61685.63671875,55091200
2024-06-27 16:45:00+00:00,61702.82421875,61702.82421875,61653.78515625,61653.78515625,61653.78515625,0
2024-06-27 16:50:00+00:00,61624.609375,61709.9453125,61624.609375,61685.359375,61685.359375,0
2024-06-27 16:55:00+00:00,61688.90234375,61695.77734375,61670.62890625,61673.41015625,61673.41015625,0
2024-06-27 17:00:00+00:00,61645.6015625,61693.28125,61645.6015625,61682.25390625,61682.25390625,0
2024-06-27 17:05:00+00:00,61682.75390625,61750.6484375,61682.75390625,61737.125,61737.125,0
2024-06-27 17:10:00+00:00,61748.51171875,61792.46484375,61734.14453125,61792.46484375,61792.46484375,0
2024-06-27 17:15:00+00:00,61789.00390625,61789.00390625,61772.875,61772.875,61772.875,0
2024-06-27 17:20:00+00:00,61758.2578125,61870.95703125,61758.2578125,61870.95703125,61870.95703125,0
2024-06-27 17:25:00+00:00,61890.16796875,61945.81640625,61890.16796875,61945.81640625,61945.81640625,0
2024-06-27 17:30:00+00:00,61919.265625,61919.265625,61801.0546875,61801.0546875,61801.0546875,0
2024-06-27 17:35:00+00:00,61827.1953125,61827.1953125,61784.28125,61784.28125,61784.28125,0
2024-06-27 17:40:00+00:00,61762.6875,61772.41796875,61752.6640625,61752.6640625,61752.6640625,0
2024-06-27 17:45:00+00:00,61716.69921875,61813.39453125,61716.69921875,61813.39453125,61813.39453125,0
2024-06-27 17:50:00+00:00,61826.69140625,61826.69140625,61797.8828125,61797.8828125,61797.8828125,0
2024-06-27 17:55:00+00:00,61843.57421875,61843.57421875,61795.03515625,61795.03515625,61795.03515625,4648960
2024-06-27 18:00:00+00:00,61744.390625,61744.390625,61700.5546875,61700.5546875,61700.5546875,0
2024-06-27 18:05:00+00:00,61707.47265625,61780.75,61686.86328125,61780.75,61780.75,0
2024-06-27 18:10:00+00:00,61782.22265625,61808.359375,61782.22265625,61785.3671875,61785.3671875,14241792
2024-06-27 18:15:00+00:00,61798.04296875,61798.04296875,61721.109375,61721.109375,61721.109375,2183168
2024-06-27 18:20:00+00:00,61733.0703125,61772.0703125,61733.0703125,61772.0703125,61772.0703125,0
2024-06-27 18:25:00+00:00,61775.01171875,61775.01171875,61747.65234375,61767.0625,61767.0625,0
2024-06-27 18:30:00+00:00,61743.140625,61757.0078125,61738.578125,61738.578125,61738.578125,0
2024-06-27 18:35:00+00:00,61797.03515625,61849.4453125,61797.03515625,61849.4453125,61849.4453125,1624064
2024-06-27 18:40:00+00:00,61818.828125,61820.6953125,61700.17578125,61700.17578125,61700.17578125,0
2024-06-27 18:45:00+00:00,61719.71484375,61797.109375,61719.71484375,61797.109375,61797.109375,0
2024-06-27 18:50:00+00:00,61807.15625,61807.15625,61710.515625,61710.515625,61710.515625,0
2024-06-27 18:55:00+00:00,61727.62890625,61746.46484375,61718.59765625,61746.46484375,61746.46484375,0
2024-06-27 19:00:00+00:00,61806.7578125,61806.7578125,61727.3359375,61727.3359375,61727.3359375,0
2024-06-27 19:05:00+00:00,61625.61328125,61625.61328125,61563.9296875,61563.9296875,61563.9296875,0
2024-06-27 19:10:00+00:00,61545.3125,61571.46875,61545.3125,61571.46875,61571.46875,0
2024-06-27 19:15:00+00:00,61559.64453125,61559.64453125,61521.04296875,61521.04296875,61521.04296875,0
2024-06-27 19:20:00+00:00,61503.90625,61524.25,61503.90625,61522.4921875,61522.4921875,0
2024-06-27 19:25:00+00:00,61522.4453125,61522.4453125,61490.0390625,61490.0390625,61490.0390625,0
2024-06-27 19:30:00+00:00,61478.953125,61478.953125,61447.171875,61447.171875,61447.171875,0
2024-06-27 19:35:00+00:00,61442.02734375,61494.3671875,61399.33203125,61494.3671875,61494.3671875,0
2024-06-27 19:40:00+00:00,61483.2421875,61483.2421875,61429.31640625,61455.6640625,61455.6640625,0
2024-06-27 19:45:00+00:00,61435.6796875,61435.6796875,61366.91796875,61366.91796875,61366.91796875,0
2024-06-27 19:50:00+00:00,61415.375,61415.375,61392.70703125,61407.9609375,61407.9609375,217088
2024-06-27 19:55:00+00:00,61364.8359375,61449.2890625,61364.8359375,61440.515625,61440.515625,0
2024-06-27 20:00:00+00:00,61357.8515625,61402.3046875,61302.55859375,61364.7734375,61364.7734375,0
2024-06-27 20:05:00+00:00,61353.46875,61428.24609375,61353.46875,61428.24609375,61428.24609375,0
2024-06-27 20:10:00+00:00,61419.9296875,61426.453125,61399.609375,61399.609375,61399.609375,0
2024-06-27 20:15:00+00:00,61424.62890625,61482.234375,61424.62890625,61479.6640625,61479.6640625,0
2024-06-27 20:20:00+00:00,61452.39453125,61488.07421875,61443.83203125,61468.390625,61468.390625,0
2024-06-27 20:25:00+00:00,61429.93359375,61429.93359375,61348.765625,61348.765625,61348.765625,0
2024-06-27 20:30:00+00:00,61356.3203125,61382.89453125,61356.3203125,61368.90234375,61368.90234375,5300224
2024-06-27 20:35:00+00:00,61445.28515625,61458.56640625,61442.76953125,61458.56640625,61458.56640625,0
2024-06-27 20:40:00+00:00,61469.50390625,61469.50390625,61447.63671875,61465.75390625,61465.75390625,0
2024-06-27 20:45:00+00:00,61465.359375,61483.9296875,61448.29296875,61467.93359375,61467.93359375,0
2024-06-27 20:50:00+00:00,61433.765625,61433.765625,61399.46875,61412.3359375,61412.3359375,2181120
2024-06-27 20:55:00+00:00,61420.9375,61426.96484375,61409.9609375,61426.96484375,61426.96484375,3317760
2024-06-27 21:00:00+00:00,61415.78125,61447.88671875,61397.7734375,61447.88671875,61447.88671875,0
2024-06-27 21:05:00+00:00,61442.9609375,61448.234375,61420.4453125,61448.234375,61448.234375,0
2024-06-27 21:10:00+00:00,61441.12109375,61449.05859375,61425.6640625,61449.05859375,61449.05859375,2963456
2024-06-27 21:15:00+00:00,61449.24609375,61460.046875,61434.46484375,61460.046875,61460.046875,1775616
2024-06-27 21:20:00+00:00,61461.921875,61461.921875,61450.12890625,61457.9296875,61457.9296875,14686208
2024-06-27 21:25:00+00:00,61448.52734375,61465.5625,61448.52734375,61465.5625,61465.5625,0
2024-06-27 21:30:00+00:00,61460.2109375,61469.26171875,61453.625,61469.26171875,61469.26171875,0
2024-06-27 21:35:00+00:00,61465.87109375,61465.87109375,61455.3203125,61462.984375,61462.984375,20596736
2024-06-27 21:40:00+00:00,61464.48046875,61489.046875,61464.48046875,61489.046875,61489.046875,0
2024-06-27 21:45:00+00:00,61502.21875,61502.21875,61486.0078125,61486.0078125,61486.0078125,739328
2024-06-27 21:50:00+00:00,61459.64453125,61459.64453125,61447.22265625,61447.22265625,61447.22265625,0
2024-06-27 21:55:00+00:00,61448.25,61452.84375,61441.8828125,61441.8828125,61441.8828125,0
2024-06-27 22:00:00+00:00,61456.78125,61479.84765625,61443.3359375,61443.3359375,61443.3359375,0
2024-06-27 22:05:00+00:00,61462.0234375,61488.078125,61462.0234375,61468.8125,61468.8125,0
2024-06-27 22:10:00+00:00,61482.53515625,61499.87890625,61471.8671875,61497.828125,61497.828125,0
2024-06-27 22:15:00+00:00,61509.8359375,61533.44140625,61509.8359375,61533.44140625,61533.44140625,0
2024-06-27 22:20:00+00:00,61548.9765625,61567.87890625,61548.9765625,61559.27734375,61559.27734375,27840512
2024-06-27 22:25:00+00:00,61542.46484375,61542.46484375,61523.87109375,61523.87109375,61523.87109375,13203456
2024-06-27 22:30:00+00:00,61529.078125,61530.79296875,61513.515625,61513.515625,61513.515625,6813696
2024-06-27 22:35:00+00:00,61503.07421875,61503.8359375,61503.07421875,61503.8359375,61503.8359375,0
2024-06-27 22:40:00+00:00,61507.234375,61571.30859375,61507.234375,61571.30859375,61571.30859375,3584000
2024-06-27 22:45:00+00:00,61585.18359375,61585.18359375,61559.2578125,61559.2578125,61559.2578125,0
2024-06-27 22:50:00+00:00,61558.734375,61563.7421875,61540.28515625,61540.28515625,61540.28515625,0
2024-06-27 22:55:00+00:00,61548.97265625,61571.1484375,61548.97265625,61567.87890625,61567.87890625,0
2024-06-27 23:00:00+00:00,61561.1875,61586.9765625,61561.1875,61581.25390625,61581.25390625,0
2024-06-27 23:05:00+00:00,61587.6953125,61589.1796875,61567.01171875,61574.16796875,61574.16796875,9498624
2024-06-27 23:10:00+00:00,61542.265625,61545.72265625,61542.265625,61545.72265625,61545.72265625,2250752
2024-06-27 23:15:00+00:00,61545.51953125,61563.63671875,61545.51953125,61563.63671875,61563.63671875,0
2024-06-27 23:20:00+00:00,61570.7421875,61570.7421875,61543.24609375,61543.24609375,61543.24609375,0
2024-06-27 23:25:00+00:00,61558.33984375,61583.0390625,61558.33984375,61583.0390625,61583.0390625,0
2024-06-27 23:30:00+00:00,61581.2734375,61614.87890625,61579.48046875,61594.8984375,61594.8984375,15976448
2024-06-27 23:35:00+00:00,61589.73046875,61590.375,61554.14453125,61554.14453125,61554.14453125,32878592
2024-06-27 23:40:00+00:00,61583.23046875,61583.23046875,61548.375,61556.953125,61556.953125,9592832
2024-06-27 23:45:00+00:00,61555.85546875,61555.85546875,61544.73828125,61555.796875,61555.796875,4560896
2024-06-27 23:50:00+00:00,61553.60546875,61553.60546875,61548.7890625,61550.2890625,61550.2890625,43507712
2024-06-27 23:55:00+00:00,61565.21484375,61602.12890625,61565.21484375,61602.12890625,61602.12890625,0
2024-06-28 00:00:00+00:00,61613.20703125,61613.20703125,61575.140625,61596.73046875,61596.73046875,0
2024-06-28 00:05:00+00:00,61577.59375,61627.0859375,61575.20703125,61627.0859375,61627.0859375,0
2024-06-28 00:10:00+00:00,61636.69921875,61636.69921875,61608.36328125,61608.36328125,61608.36328125,35692544
2024-06-28 00:15:00+00:00,61602.44140625,61602.72265625,61591.44921875,61602.72265625,61602.72265625,28870656
2024-06-28 00:20:00+00:00,61576.78515625,61582.8515625,61574.234375,61582.8515625,61582.8515625,0
2024-06-28 00:25:00+00:00,61581.58203125,61581.58203125,61487.66015625,61487.66015625,61487.66015625,0
2024-06-28 00:30:00+00:00,61481.265625,61481.265625,61463.15625,61463.15625,61463.15625,9017344
2024-06-28 00:35:00+00:00,61459.0625,61497.15625,61459.0625,61460.00390625,61460.00390625,0
2024-06-28 00:40:00+00:00,61457.12890625,61476.49609375,61457.12890625,61476.49609375,61476.49609375,0
2024-06-28 00:45:00+00:00,61487.484375,61517.51953125,61487.484375,61517.51953125,61517.51953125,0
2024-06-28 00:50:00+00:00,61466.1328125,61466.1328125,61441.19140625,61452.37109375,61452.37109375,0
2024-06-28 00:55:00+00:00,61471.19140625,61471.19140625,61467.70703125,61470.9375,61470.9375,5687296
2024-06-28 01:00:00+00:00,61479.80078125,61479.80078125,61453.2578125,61459.9765625,61459.9765625,0
2024-06-28 01:05:00+00:00,61454.33984375,61494.015625,61445.921875,61494.015625,61494.015625,0
2024-06-28 01:10:00+00:00,61512.73046875,61526.12109375,61512.73046875,61526.12109375,61526.12109375,0
2024-06-28 01:15:00+00:00,61559.921875,61727.42578125,61559.921875,61727.42578125,61727.42578125,18923520
2024-06-28 01:20:00+00:00,61724.9921875,61841.00390625,61724.9921875,61841.00390625,61841.00390625,87109632
